review_emotion	_review_score	_review_score_source	segment_id	unit	doc_id	token_count	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_per_1k	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml	xml_doc_index	title	author	century	genre	publication	category	year	language
emotion_disgust_per_1k	140.84507042253523	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020267::window::84	window	wikivir-020267	360	142	12.0	84.50704225352112	0.12	0.038400000000000004	12.0	84.50704225352112	0.12	0.0505375	20.0	140.84507042253523	0.2	0.09262499999999999	19.0	133.80281690140845	0.19	0.16458750000000003	9.0	63.38028169014084	0.09	0.035775	3.0	21.12676056338028	0.03	0.0143375	10.0	70.42253521126761	0.1	0.015512500000000002	15.0	105.63380281690141	0.15	0.084175	17.0	119.71830985915493	21.0	147.88732394366198	0.482379375	0.4349160416666667	0.49132854166666673	-0.10526315789473684	80	50	0.5633802816901409	disgust	0.2	wikivir.cleaned.xml	20267	Kako kuje življenje	A. Šabec	20	proza				
emotion_disgust_per_1k	140.35087719298244	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-000671::window::85	window	wikivir-000671	353	171	11.0	64.32748538011695	0.14102564102564102	0.04457471264367816	5.0	29.239766081871345	0.0641025641025641	0.02972413793103448	24.0	140.35087719298244	0.3076923076923077	0.15802298850574711	17.0	99.41520467836257	0.21794871794871795	0.11981609195402299	1.0	5.847953216374268	0.01282051282051282	0.020666666666666663	15.0	87.71929824561403	0.19230769230769232	0.10689655172413792	1.0	5.847953216374268	0.01282051282051282	0.004310344827586207	4.0	23.391812865497073	0.05128205128205128	0.03455172413793104	6.0	35.08771929824561	24.0	140.35087719298244	0.4437072796934865	0.4709486590038315	0.4332893541324577	-0.6	87	56	0.5087719298245614	disgust	0.3076923076923077	wikivir.cleaned.xml	671	Naše škodljive rastline/Bakterije	Martin Cilenšek	19	neleposlovje				
emotion_surprise_per_1k	140.12738853503186	emotion_surprise_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020296::window::839	window	wikivir-020296	375	157	4.0	25.477707006369428	0.03508771929824561	0.03547297297297297	21.0	133.7579617834395	0.18421052631578946	0.11990540540540542	9.0	57.32484076433121	0.07894736842105263	0.08255405405405405	8.0	50.955414012738856	0.07017543859649122	0.07036486486486486	21.0	133.7579617834395	0.18421052631578946	0.13164864864864864	10.0	63.69426751592356	0.08771929824561403	0.07133783783783784	22.0	140.12738853503186	0.19298245614035087	0.09398648648648648	19.0	121.01910828025478	0.16666666666666666	0.1342027027027027	33.0	210.19108280254778	14.0	89.17197452229298	0.5574539897039897	0.44428281853281854	0.5174753861003861	0.40425531914893614	74	61	0.4713375796178344	surprise	0.19298245614035087	wikivir.cleaned.xml	20296	Doberdob	Lovro Kuhar	20	romani			1940	
emotion_disgust_per_1k	139.66480446927375	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-019035::window::69	window	wikivir-019035	411	179	24.0	134.0782122905028	0.21428571428571427	0.10187500000000001	5.0	27.932960893854748	0.044642857142857144	0.03406944444444445	25.0	139.66480446927375	0.22321428571428573	0.12227777777777778	21.0	117.31843575418995	0.1875	0.07018055555555554	6.0	33.5195530726257	0.05357142857142857	0.1549722222222222	5.0	27.932960893854748	0.044642857142857144	0.03930555555555556	2.0	11.1731843575419	0.017857142857142856	0.00825	24.0	134.0782122905028	0.21428571428571427	0.21858333333333335	31.0	173.18435754189946	27.0	150.83798882681566	0.5628825231481481	0.4626226851851852	0.5780159556878307	0.06896551724137931	72	47	0.4022346368715084	disgust	0.22321428571428573	wikivir.cleaned.xml	19035	Zmešnjava na zmešnjavo	August von Kotzebue	19	dramska besedila				
emotion_surprise_per_1k	138.72832369942196	emotion_surprise_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-016084::window::12	window	wikivir-016084	378	173	7.0	40.46242774566474	0.04964539007092199	0.03577142857142857	30.0	173.41040462427745	0.2127659574468085	0.13449523809523808	4.0	23.12138728323699	0.028368794326241134	0.0162952380952381	8.0	46.24277456647398	0.05673758865248227	0.027161904761904766	27.0	156.0693641618497	0.19148936170212766	0.13727619047619047	25.0	144.50867052023122	0.1773049645390071	0.06124761904761905	24.0	138.72832369942196	0.1702127659574468	0.07115238095238094	16.0	92.48554913294797	0.11347517730496454	0.08944761904761904	38.0	219.65317919075144	19.0	109.82658959537572	0.6103690476190475	0.4619525396825397	0.5574855555555556	0.3333333333333333	105	62	0.6069364161849711	anticipation	0.2127659574468085	wikivir.cleaned.xml	16084	Črne rože	Gustav Strniša	20	kratka proza			1925	
emotion_surprise_per_1k	138.55421686746988	emotion_surprise_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004214::window::126	window	wikivir-004214	375	166	20.0	120.48192771084338	0.14084507042253522	0.043906976744186046	24.0	144.57831325301206	0.16901408450704225	0.15105813953488373	5.0	30.120481927710845	0.035211267605633804	0.020162790697674418	10.0	60.24096385542169	0.07042253521126761	0.04902325581395349	23.0	138.55421686746988	0.1619718309859155	0.17875581395348838	7.0	42.16867469879518	0.04929577464788732	0.04109302325581395	23.0	138.55421686746988	0.1619718309859155	0.0811046511627907	30.0	180.72289156626505	0.2112676056338028	0.1993372093023256	37.0	222.89156626506025	14.0	84.33734939759036	0.6341951550387598	0.4921290697674419	0.6017036821705426	0.45098039215686275	86	59	0.5180722891566265	trust	0.2112676056338028	wikivir.cleaned.xml	4214	Iz našega kota	Fran Jaklič	19	folklorna povest				
emotion_disgust_per_1k	138.1578947368421	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-011624::window::43	window	wikivir-011624	370	152	21.0	138.1578947368421	0.18421052631578946	0.14614634146341463	14.0	92.10526315789473	0.12280701754385964	0.06475609756097561	21.0	138.1578947368421	0.18421052631578946	0.13869512195121952	22.0	144.73684210526315	0.19298245614035087	0.1913780487804878	1.0	6.578947368421052	0.008771929824561403	0.02729268292682926	13.0	85.52631578947368	0.11403508771929824	0.09514634146341464	3.0	19.736842105263158	0.02631578947368421	0.028012195121951217	19.0	125.0	0.16666666666666666	0.14384146341463414	23.0	151.31578947368422	25.0	164.47368421052633	0.5116087398373984	0.5047276422764226	0.5179014227642277	-0.041666666666666664	82	59	0.5394736842105263	fear	0.19298245614035087	wikivir.cleaned.xml	11624	Pater Kajetan	Fran Govekar	20	romani			1920	
emotion_disgust_per_1k	137.9310344827586	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-013479::document::1	document	wikivir-013479	284	145	5.0	34.48275862068965	0.05555555555555555	0.02718556701030928	11.0	75.86206896551724	0.12222222222222222	0.057721649484536085	20.0	137.9310344827586	0.2222222222222222	0.11085567010309276	12.0	82.75862068965517	0.13333333333333333	0.06150515463917527	8.0	55.172413793103445	0.08888888888888889	0.09293814432989692	15.0	103.44827586206897	0.16666666666666666	0.09752577319587628	10.0	68.9655172413793	0.1111111111111111	0.03867010309278351	9.0	62.06896551724138	0.1	0.09621649484536082	23.0	158.6206896551724	15.0	103.44827586206897	0.53659235395189	0.46300859106529213	0.49092912371134023	0.21052631578947367	97	61	0.6689655172413793	disgust	0.2222222222222222	wikivir.cleaned.xml	13479	Pravljica, ki je resnična		20	kratka proza			1930	
emotion_disgust_per_1k	137.9310344827586	emotion_disgust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-013479::window::1	window	wikivir-013479	283	145	5.0	34.48275862068965	0.05555555555555555	0.02718556701030928	11.0	75.86206896551724	0.12222222222222222	0.057721649484536085	20.0	137.9310344827586	0.2222222222222222	0.11085567010309276	12.0	82.75862068965517	0.13333333333333333	0.06150515463917527	8.0	55.172413793103445	0.08888888888888889	0.09293814432989692	15.0	103.44827586206897	0.16666666666666666	0.09752577319587628	10.0	68.9655172413793	0.1111111111111111	0.03867010309278351	9.0	62.06896551724138	0.1	0.09621649484536082	23.0	158.6206896551724	15.0	103.44827586206897	0.53659235395189	0.46300859106529213	0.49092912371134023	0.21052631578947367	97	61	0.6689655172413793	disgust	0.2222222222222222	wikivir.cleaned.xml	13479	Pravljica, ki je resnična		20	kratka proza			1930	
emotion_surprise_per_1k	137.9310344827586	emotion_surprise_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020170::window::294	window	wikivir-020170	373	145	4.0	27.586206896551722	0.03773584905660377	0.016460526315789474	24.0	165.51724137931035	0.22641509433962265	0.19052631578947368	2.0	13.793103448275861	0.018867924528301886	0.009973684210526315	4.0	27.586206896551722	0.03773584905660377	0.014815789473684213	25.0	172.41379310344828	0.2358490566037736	0.23276315789473687	2.0	13.793103448275861	0.018867924528301886	0.02178947368421053	20.0	137.9310344827586	0.18867924528301888	0.12555263157894736	25.0	172.41379310344828	0.2358490566037736	0.1878157894736842	29.0	200.0	6.0	41.37931034482759	0.6473618421052632	0.45884802631578947	0.564189254385965	0.6571428571428571	76	52	0.5241379310344828	joy	0.2358490566037736	wikivir.cleaned.xml	20170	Svete gore	Davorin Petančič	20	povesti				
