bertopic_topic	review_source	_review_score	review_score_source	segment_id	doc_id	unit	title	author	genre	century	year	text_preview_readable	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview	source_xml	xml_doc_index	publication	category	language	unit_segment	doc_id_segment	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_segment	source_xml_segment	xml_doc_index_segment	title_segment	author_segment	century_segment	genre_segment	publication_segment	category_segment	year_segment	language_segment	centroid_cosine
98	top_centroid	0.842971873761739	centroid_cosine	wikivir-017740::window::21	wikivir-017740	window	Sanje	Matija Valjavec		19		čakat, Da skrivno vkup sva na somenj hodila Po stranskih potih, samo nama znanih, Da nepovoljnežev bi se ognila; Tam kjer iz zlatosjajnega ležišča Svoj vstan obhaja svitli car podanski, Vsevidno solnc	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	čakat, Da skrivno vkup sva na somenj hodila Po stranskih potih, samo nama znanih, Da nepovoljnežev bi se ognila; Tam kjer iz zlatosjajnega ležišča Svoj vstan obhaja svitli car podanski, Vsevidno solnc	wikivir.cleaned.xml	17740				window	wikivir-017740	wikivir-017740.s000313|wikivir-017740.s000314|wikivir-017740.s000315|wikivir-017740.s000316|wikivir-017740.s000317|wikivir-017740.s000318|wikivir-017740.s000319|wikivir-017740.s000320|wikivir-017740.s000321|wikivir-017740.s000322|wikivir-017740.s000323|wikivir-017740.s000324|wikivir-017740.s000325|wikivir-017740.s000326|wikivir-017740.s000327|wikivir-017740.s000328|wikivir-017740.s000329|wikivir-017740.s000330|wikivir-017740.s000331|wikivir-017740.s000332	23	353	300	179	"čakat, Da skrivno vkup sva na somenj hodila Po stranskih potih, samo nama znanih, Da nepovoljnežev bi se ognila; Tam kjer iz zlatosjajnega ležišča Svoj vstan obhaja svitli car podanski, Vsevidno solnce, tam je sklad čerišča Kamniških gor, stolp silnoveličanski, 9* — 132 — In Grintovec bolj""gori gled"	wikivir.cleaned.xml	17740	Sanje	Matija Valjavec	19						0.842971873761739
98	top_centroid	0.8429619116119377	centroid_cosine	wikivir-002839::window::290	wikivir-002839	window	Lepi janičar	Rado Murnik	zgodovinski romani	20		so pozneje porabili Ljubljančani za stavbe; ostalo je le mašilo, ki ga vidiš tukaj na Mirju. Na napol porušene ljubljanske zidine so postavili naše obzidje; tudi naši stolpi stoje na temelju starih em	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	so pozneje porabili Ljubljančani za stavbe; ostalo je le mašilo, ki ga vidiš tukaj na Mirju. Na napol porušene ljubljanske zidine so postavili naše obzidje; tudi naši stolpi stoje na temelju starih em	wikivir.cleaned.xml	2839				window	wikivir-002839	wikivir-002839.s003761|wikivir-002839.s003762|wikivir-002839.s003763|wikivir-002839.s003764|wikivir-002839.s003765|wikivir-002839.s003766|wikivir-002839.s003767|wikivir-002839.s003768|wikivir-002839.s003769|wikivir-002839.s003770|wikivir-002839.s003771|wikivir-002839.s003772|wikivir-002839.s003773|wikivir-002839.s003774|wikivir-002839.s003775|wikivir-002839.s003776|wikivir-002839.s003777|wikivir-002839.s003778|wikivir-002839.s003779	19	359	300	181	so pozneje porabili Ljubljančani za stavbe; ostalo je le mašilo, ki ga vidiš tukaj na Mirju. Na napol porušene ljubljanske zidine so postavili naše obzidje; tudi naši stolpi stoje na temelju starih emonskih stolpov. Blagajeva hiša in njene sosede stoje na kraju, kjer je bil vzhodni mestni jarek riml	wikivir.cleaned.xml	2839	Lepi janičar	Rado Murnik	20	zgodovinski romani					0.8429619116119377
98	top_centroid	0.8420666466567718	centroid_cosine	wikivir-011614::window::2	wikivir-011614	window	Idrčeni sa bli u nedile u Žerih		clanki			pa ris kat an muzeum. Ži prec, ka nutr stupš, se ti zdi, de si u anmu prav starmu gradu, Fordrladarce jen pštule na kresilu, lenštuli z lidribrcugam, na vim kulk stare zmalane kančnice at pajneu, pild	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	pa ris kat an muzeum. Ži prec, ka nutr stupš, se ti zdi, de si u anmu prav starmu gradu, Fordrladarce jen pštule na kresilu, lenštuli z lidribrcugam, na vim kulk stare zmalane kančnice at pajneu, pild	wikivir.cleaned.xml	11614				window	wikivir-011614	wikivir-011614.s000010|wikivir-011614.s000011|wikivir-011614.s000012|wikivir-011614.s000013|wikivir-011614.s000014|wikivir-011614.s000015|wikivir-011614.s000016|wikivir-011614.s000017	8	383	300	203	pa ris kat an muzeum. Ži prec, ka nutr stupš, se ti zdi, de si u anmu prav starmu gradu, Fordrladarce jen pštule na kresilu, lenštuli z lidribrcugam, na vim kulk stare zmalane kančnice at pajneu, pildi, skrine, ragàvi, haubnštuki jen naprej, na disnu še an tak cimr, pauhn starih jen pual pa ritrzual	wikivir.cleaned.xml	11614	Idrčeni sa bli u nedile u Žerih			clanki					0.8420666466567718
98	top_centroid	0.8416309640152912	centroid_cosine	wikivir-013883::window::377	wikivir-013883	window	Samosvoje mesto Trst in mejna grofija Istra	Simon Rutar	neleposlovje	19	1896	kucelj je nosil tako gradišče, zato pa lahko sklepamo že iz same njegove zunanje oblike, da je moralo kedaj na njem stati kako prazgodovinsko stanovanje. Tako lahko trdimo, da so stala gradišča na Sv.	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	kucelj je nosil tako gradišče, zato pa lahko sklepamo že iz same njegove zunanje oblike, da je moralo kedaj na njem stati kako prazgodovinsko stanovanje. Tako lahko trdimo, da so stala gradišča na Sv.	wikivir.cleaned.xml	13883				window	wikivir-013883	wikivir-013883.s002972|wikivir-013883.s002973|wikivir-013883.s002974|wikivir-013883.s002975|wikivir-013883.s002976|wikivir-013883.s002977|wikivir-013883.s002978|wikivir-013883.s002979|wikivir-013883.s002980|wikivir-013883.s002981|wikivir-013883.s002982	11	369	300	160	kucelj je nosil tako gradišče, zato pa lahko sklepamo že iz same njegove zunanje oblike, da je moralo kedaj na njem stati kako prazgodovinsko stanovanje. Tako lahko trdimo, da so stala gradišča na Sv. Primožu, na Kontovelju, na Openskem hribu, na tržaškem Gradu, na Ključu, Sv. Roku, pri Zabrezcu itd	wikivir.cleaned.xml	13883	Samosvoje mesto Trst in mejna grofija Istra	Simon Rutar	19	neleposlovje			1896		0.8416309640152912
98	top_centroid	0.8413687452461343	centroid_cosine	wikivir-000696::window::41	wikivir-000696	window	Vita vitae meae	Ivan Tavčar	novele	19		je stala nekdaj mežnarija; bilo je to, kakor rečeno, leseno poslopje, postavljeno na nizek temeljni zid. Na strani, proti potoku obrneni, vodil je ob steni lesen hodnik, kakor se taki hodniki še zdaj	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je stala nekdaj mežnarija; bilo je to, kakor rečeno, leseno poslopje, postavljeno na nizek temeljni zid. Na strani, proti potoku obrneni, vodil je ob steni lesen hodnik, kakor se taki hodniki še zdaj 	wikivir.cleaned.xml	696				window	wikivir-000696	wikivir-000696.s000344|wikivir-000696.s000345|wikivir-000696.s000346|wikivir-000696.s000347|wikivir-000696.s000348|wikivir-000696.s000349|wikivir-000696.s000350|wikivir-000696.s000351|wikivir-000696.s000352|wikivir-000696.s000353|wikivir-000696.s000354|wikivir-000696.s000355|wikivir-000696.s000356|wikivir-000696.s000357|wikivir-000696.s000358|wikivir-000696.s000359|wikivir-000696.s000360|wikivir-000696.s000361|wikivir-000696.s000362|wikivir-000696.s000363	22	356	300	157	je stala nekdaj mežnarija; bilo je to, kakor rečeno, leseno poslopje, postavljeno na nizek temeljni zid. Na strani, proti potoku obrneni, vodil je ob steni lesen hodnik, kakor se taki hodniki še zdaj opazujejo pri starih kočah. Po vasi je prikorakala tisto dopoludne četa grajskih hlapcev. Pod kosita	wikivir.cleaned.xml	696	Vita vitae meae	Ivan Tavčar	19	novele					0.8413687452461343
98	top_centroid	0.8409687134856165	centroid_cosine	wikivir-010347::window::279	wikivir-010347	window	Mrtva srca	Ivan Tavčar	povesti	19		poglavje. Evo izbe, gdje mi kano zviezda tajna Razsvietila dušu Nje Ijepota sjajna. Stanko Vraz. Nekoliko streljajev pod železniško postajo Grčavo, o kateri se je govorilo v prvem poglavji, dviguje se	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	poglavje. Evo izbe, gdje mi kano zviezda tajna Razsvietila dušu Nje Ijepota sjajna. Stanko Vraz. Nekoliko streljajev pod železniško postajo Grčavo, o kateri se je govorilo v prvem poglavji, dviguje se	wikivir.cleaned.xml	10347				window	wikivir-010347	wikivir-010347.s002991|wikivir-010347.s002992|wikivir-010347.s002993|wikivir-010347.s002994|wikivir-010347.s002995|wikivir-010347.s002996|wikivir-010347.s002997|wikivir-010347.s002998|wikivir-010347.s002999|wikivir-010347.s003000|wikivir-010347.s003001|wikivir-010347.s003002|wikivir-010347.s003003|wikivir-010347.s003004|wikivir-010347.s003005|wikivir-010347.s003006|wikivir-010347.s003007|wikivir-010347.s003008|wikivir-010347.s003009	19	342	300	185	poglavje. Evo izbe, gdje mi kano zviezda tajna Razsvietila dušu Nje Ijepota sjajna. Stanko Vraz. Nekoliko streljajev pod železniško postajo Grčavo, o kateri se je govorilo v prvem poglavji, dviguje se na strmi pečini Soteski grad. Globoko pod njim se vije nam znana Rakovška dolina in modra reka po n	wikivir.cleaned.xml	10347	Mrtva srca	Ivan Tavčar	19	povesti					0.8409687134856165
98	top_centroid	0.8392272256778066	centroid_cosine	wikivir-015608::window::5	wikivir-015608	window	Ozir po Goriškem in teržaškem Primorji		kratka proza	19	1865	čudo, da jim cele vasi niso bili raztolkli in raznesli. Zunaj ugledaš še zdaj k desni ceste pod gosto akacijevo senco z zeleno rušnjo obraščeni in s priprostim lesenim križem ozaljšani grob, kjer poči	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	čudo, da jim cele vasi niso bili raztolkli in raznesli. Zunaj ugledaš še zdaj k desni ceste pod gosto akacijevo senco z zeleno rušnjo obraščeni in s priprostim lesenim križem ozaljšani grob, kjer poči	wikivir.cleaned.xml	15608				window	wikivir-015608	wikivir-015608.s000034|wikivir-015608.s000035|wikivir-015608.s000036|wikivir-015608.s000037|wikivir-015608.s000038|wikivir-015608.s000039|wikivir-015608.s000040|wikivir-015608.s000041|wikivir-015608.s000042|wikivir-015608.s000043|wikivir-015608.s000044|wikivir-015608.s000045|wikivir-015608.s000046|wikivir-015608.s000047|wikivir-015608.s000048|wikivir-015608.s000049|wikivir-015608.s000050|wikivir-015608.s000051|wikivir-015608.s000052|wikivir-015608.s000053	20	356	300	185	čudo, da jim cele vasi niso bili raztolkli in raznesli. Zunaj ugledaš še zdaj k desni ceste pod gosto akacijevo senco z zeleno rušnjo obraščeni in s priprostim lesenim križem ozaljšani grob, kjer počiva daleč od svoje mile domovine o tisti priliki od Lahonov ubiti cesarski stotnik. — Skoz sprelepo o	wikivir.cleaned.xml	15608	Ozir po Goriškem in teržaškem Primorji		19	kratka proza			1865		0.8392272256778066
98	top_centroid	0.839120662804741	centroid_cosine	wikivir-011394::window::4	wikivir-011394	window	Libera nos a malo	Emil Vodeb	zgodovinski romani	20	1911	kmet svojim gospodarjem. Miloščino uživam od onih, ki so se vsedli v posest mojih prednikov!« Klonila mu je glava v temnih spominih na pretekle dni in globoka zareza se mu je začrtala med obrvi. Že iz	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	kmet svojim gospodarjem. Miloščino uživam od onih, ki so se vsedli v posest mojih prednikov!« Klonila mu je glava v temnih spominih na pretekle dni in globoka zareza se mu je začrtala med obrvi. Že iz	wikivir.cleaned.xml	11394				window	wikivir-011394	wikivir-011394.s000026|wikivir-011394.s000027|wikivir-011394.s000028|wikivir-011394.s000029|wikivir-011394.s000030|wikivir-011394.s000031|wikivir-011394.s000032|wikivir-011394.s000033|wikivir-011394.s000034|wikivir-011394.s000035|wikivir-011394.s000036|wikivir-011394.s000037|wikivir-011394.s000038|wikivir-011394.s000039|wikivir-011394.s000040|wikivir-011394.s000041	16	340	300	164	kmet svojim gospodarjem. Miloščino uživam od onih, ki so se vsedli v posest mojih prednikov!« Klonila mu je glava v temnih spominih na pretekle dni in globoka zareza se mu je začrtala med obrvi. Že izza trinajstega stoletja so posedovali Steberžani grad na prilično visokem hribu, ležečem ob spodnjem	wikivir.cleaned.xml	11394	Libera nos a malo	Emil Vodeb	20	zgodovinski romani			1911		0.839120662804741
98	top_centroid	0.8386339226919018	centroid_cosine	wikivir-000797::window::49	wikivir-000797	window	Popotnikove povesti	Fran Josip Knaflič	povesti	20		višini z nami, oblike velikega, gradu podobnega poslopja — sokolski monastir Samostan. je bil to, ki stoji dve do tri ure hoda nad Gabrovem. Kakor sokolje gnezdo visi nad neizmernim prepadom, in ko se	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	višini z nami, oblike velikega, gradu podobnega poslopja — sokolski monastir Samostan. je bil to, ki stoji dve do tri ure hoda nad Gabrovem. Kakor sokolje gnezdo visi nad neizmernim prepadom, in ko se	wikivir.cleaned.xml	797				window	wikivir-000797	wikivir-000797.s000462|wikivir-000797.s000463|wikivir-000797.s000464|wikivir-000797.s000465|wikivir-000797.s000466|wikivir-000797.s000467|wikivir-000797.s000468|wikivir-000797.s000469|wikivir-000797.s000470|wikivir-000797.s000471|wikivir-000797.s000472|wikivir-000797.s000473|wikivir-000797.s000474|wikivir-000797.s000475|wikivir-000797.s000476|wikivir-000797.s000477	16	385	300	158	višini z nami, oblike velikega, gradu podobnega poslopja — sokolski monastir Samostan. je bil to, ki stoji dve do tri ure hoda nad Gabrovem. Kakor sokolje gnezdo visi nad neizmernim prepadom, in ko sem naravnal zdaj tjakaj daljnogled — aj, kaj sem videl tu! Iz gornjega zidu, in sicer prav pri vrhu, 	wikivir.cleaned.xml	797	Popotnikove povesti	Fran Josip Knaflič	20	povesti					0.8386339226919018
98	top_centroid	0.8378120593016737	centroid_cosine	wikivir-021152::window::207	wikivir-021152	window	Strah na Sokolskem gradu 2.del		romani	20		imeli pisano, bujnobarvano livrejo. Ve- lika veža je bila okrašena s kipi, ki ji nikakor niso bili v kras, kajti vse so bile pohotne. Bile so bahantinje iz marmorja, katerim bi šlo mesto poprej v kako	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	imeli pisano, bujnobarvano livrejo. Ve- lika veža je bila okrašena s kipi, ki ji nikakor niso bili v kras, kajti vse so bile pohotne. Bile so bahantinje iz marmorja, katerim bi šlo mesto poprej v kako	wikivir.cleaned.xml	21152				window	wikivir-021152	wikivir-021152.s002782|wikivir-021152.s002783|wikivir-021152.s002784|wikivir-021152.s002785|wikivir-021152.s002786|wikivir-021152.s002787|wikivir-021152.s002788|wikivir-021152.s002789|wikivir-021152.s002790|wikivir-021152.s002791|wikivir-021152.s002792|wikivir-021152.s002793|wikivir-021152.s002794|wikivir-021152.s002795|wikivir-021152.s002796|wikivir-021152.s002797|wikivir-021152.s002798|wikivir-021152.s002799|wikivir-021152.s002800|wikivir-021152.s002801	24	362	300	151	imeli pisano, bujnobarvano livrejo. Ve- lika veža je bila okrašena s kipi, ki ji nikakor niso bili v kras, kajti vse so bile pohotne. Bile so bahantinje iz marmorja, katerim bi šlo mesto poprej v kako zabavišče nego k vratom častitega gradu. Stopnišče je bilo okrašeno s slikami, ki tudi niso ugajale	wikivir.cleaned.xml	21152	Strah na Sokolskem gradu 2.del		20	romani					0.8378120593016737
98	top_centroid	0.8371588263900243	centroid_cosine	wikivir-010611::window::22	wikivir-010611	window	Ograd	Janez Jalen	povesti	20		Če bi cerkve poleg nje ne poudarjal zvonik, bi kar zginila poleg nje. Na koncu vasi, dvignjeni na skalo, stisnjeni v sotesko, so se prikazali razpadajoči stolpi starega gradu Kamna. Pavli se je zdelo	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Če bi cerkve poleg nje ne poudarjal zvonik, bi kar zginila poleg nje. Na koncu vasi, dvignjeni na skalo, stisnjeni v sotesko, so se prikazali razpadajoči stolpi starega gradu Kamna. Pavli se je zdelo 	wikivir.cleaned.xml	10611				window	wikivir-010611	wikivir-010611.s000254|wikivir-010611.s000255|wikivir-010611.s000256|wikivir-010611.s000257|wikivir-010611.s000258|wikivir-010611.s000259|wikivir-010611.s000260|wikivir-010611.s000261|wikivir-010611.s000262|wikivir-010611.s000263|wikivir-010611.s000264|wikivir-010611.s000265|wikivir-010611.s000266|wikivir-010611.s000267|wikivir-010611.s000268|wikivir-010611.s000269|wikivir-010611.s000270|wikivir-010611.s000271|wikivir-010611.s000272|wikivir-010611.s000273	21	354	300	149	Če bi cerkve poleg nje ne poudarjal zvonik, bi kar zginila poleg nje. Na koncu vasi, dvignjeni na skalo, stisnjeni v sotesko, so se prikazali razpadajoči stolpi starega gradu Kamna. Pavli se je zdelo kar samo po sebi razumljivo, da je v tem vabljivem kotu slovenske zemlje zraslo nekaj vil. Konji so 	wikivir.cleaned.xml	10611	Ograd	Janez Jalen	20	povesti					0.8371588263900243
98	top_centroid	0.8358857563018058	centroid_cosine	wikivir-004203::window::79	wikivir-004203	window	Naš stari greh	Matija Prelesnik	povesti	20		ki jih je bila snoči naprala ploha, da se je kar kadilo od njih. Po precej stisnjenih ulicah so se odtekale mlake in luže. V hišah samih je pa kraljeval svečan, le semtertja pretrgan mir. In zlasti ti	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	ki jih je bila snoči naprala ploha, da se je kar kadilo od njih. Po precej stisnjenih ulicah so se odtekale mlake in luže. V hišah samih je pa kraljeval svečan, le semtertja pretrgan mir. In zlasti ti	wikivir.cleaned.xml	4203				window	wikivir-004203	wikivir-004203.s002166|wikivir-004203.s002167|wikivir-004203.s002168|wikivir-004203.s002169|wikivir-004203.s002170|wikivir-004203.s002171|wikivir-004203.s002172|wikivir-004203.s002173|wikivir-004203.s002174|wikivir-004203.s002175|wikivir-004203.s002176|wikivir-004203.s002177|wikivir-004203.s002178|wikivir-004203.s002179|wikivir-004203.s002180|wikivir-004203.s002181|wikivir-004203.s002182|wikivir-004203.s002183|wikivir-004203.s002184|wikivir-004203.s002185	55	362	300	154	ki jih je bila snoči naprala ploha, da se je kar kadilo od njih. Po precej stisnjenih ulicah so se odtekale mlake in luže. V hišah samih je pa kraljeval svečan, le semtertja pretrgan mir. In zlasti tiho je bilo v mogočnem poslopju sredi Gradišča, ki se je po visokosti in lepoti na prvi pogled razloč	wikivir.cleaned.xml	4203	Naš stari greh	Matija Prelesnik	20	povesti					0.8358857563018058
98	top_centroid	0.8358783940926284	centroid_cosine	wikivir-016447::window::5	wikivir-016447	window	Potni spomini na Logarsko dolino		kratka proza	20	1920	da je prekrstil Vrbovec v Marijin grad, katero ime se med ljudstvom ne bo nikdar udomačilo. Pri Bohaču ogledujé si velikansko hišo — kmetsko palačo — sem si spomnil rajnega Turnšeka, ki sem ga spoznal	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	da je prekrstil Vrbovec v Marijin grad, katero ime se med ljudstvom ne bo nikdar udomačilo. Pri Bohaču ogledujé si velikansko hišo — kmetsko palačo — sem si spomnil rajnega Turnšeka, ki sem ga spoznal	wikivir.cleaned.xml	16447				window	wikivir-016447	wikivir-016447.s000042|wikivir-016447.s000043|wikivir-016447.s000044|wikivir-016447.s000045|wikivir-016447.s000046|wikivir-016447.s000047|wikivir-016447.s000048|wikivir-016447.s000049|wikivir-016447.s000050|wikivir-016447.s000051|wikivir-016447.s000052|wikivir-016447.s000053|wikivir-016447.s000054|wikivir-016447.s000055|wikivir-016447.s000056|wikivir-016447.s000057|wikivir-016447.s000058|wikivir-016447.s000059|wikivir-016447.s000060|wikivir-016447.s000061	27	355	300	166	da je prekrstil Vrbovec v Marijin grad, katero ime se med ljudstvom ne bo nikdar udomačilo. Pri Bohaču ogledujé si velikansko hišo — kmetsko palačo — sem si spomnil rajnega Turnšeka, ki sem ga spoznal v Celju. Bil je dobro rejen, v vsem vedenju pravi magnat, a zaveden rodoljub. Njegova beseda je pov	wikivir.cleaned.xml	16447	Potni spomini na Logarsko dolino		20	kratka proza			1920		0.8358783940926284
98	top_centroid	0.8354061677172454	centroid_cosine	wikivir-011267::window::1	wikivir-011267	window	Glasi domorodni/118	Lovro Toman	pesmi	19		Od severja v lepe ravnine Očetno ozira se Stol, Od juga oglasa se dol Od batniga zlega fužine. In iskrice iz rudotopa Se drenjajo, kitijo kar, Steguje vun žig se in žar Skoz ploše visokiga stropa. – N	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Od severja v lepe ravnine Očetno ozira se Stol, Od juga oglasa se dol Od batniga zlega fužine. In iskrice iz rudotopa Se drenjajo, kitijo kar, Steguje vun žig se in žar Skoz ploše visokiga stropa. – N	wikivir.cleaned.xml	11267				window	wikivir-011267	wikivir-011267.s000001|wikivir-011267.s000002|wikivir-011267.s000003|wikivir-011267.s000004|wikivir-011267.s000005|wikivir-011267.s000006|wikivir-011267.s000007|wikivir-011267.s000008|wikivir-011267.s000010|wikivir-011267.s000011|wikivir-011267.s000012|wikivir-011267.s000013|wikivir-011267.s000014|wikivir-011267.s000015|wikivir-011267.s000016|wikivir-011267.s000017|wikivir-011267.s000018|wikivir-011267.s000019|wikivir-011267.s000020|wikivir-011267.s000021	24	132	108	70	Od severja v lepe ravnine Očetno ozira se Stol, Od juga oglasa se dol Od batniga zlega fužine. In iskrice iz rudotopa Se drenjajo, kitijo kar, Steguje vun žig se in žar Skoz ploše visokiga stropa. – Na celim Gorenskim se pravi Od zvedenih starih ljudí, De kralj nek Slavjanski leží Pokopan na Stola v	wikivir.cleaned.xml	11267	Glasi domorodni/118	Lovro Toman	19	pesmi					0.8354061677172454
98	top_centroid	0.8347663104794216	centroid_cosine	wikivir-002401::window::17	wikivir-002401	window	Gornje Celje	Janko Orožen	proza	20		v tem znak neprijaznih duhov iz, davnih stoletij ter je nehal delati. 19. Zaklad v Gornjem Celju Pred več ko sto leti je živel v neki koči pod gradom ubog pa pogumen dninar. Nekoč se je vračal okoli p	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	v tem znak neprijaznih duhov iz, davnih stoletij ter je nehal delati. 19. Zaklad v Gornjem Celju Pred več ko sto leti je živel v neki koči pod gradom ubog pa pogumen dninar. Nekoč se je vračal okoli p	wikivir.cleaned.xml	2401	Gradovi in graščine v narodnem izročilu I			window	wikivir-002401	wikivir-002401.s000226|wikivir-002401.s000227|wikivir-002401.s000228|wikivir-002401.s000229|wikivir-002401.s000230|wikivir-002401.s000231|wikivir-002401.s000232|wikivir-002401.s000233|wikivir-002401.s000234|wikivir-002401.s000235|wikivir-002401.s000236|wikivir-002401.s000237|wikivir-002401.s000238|wikivir-002401.s000239|wikivir-002401.s000240|wikivir-002401.s000241|wikivir-002401.s000242|wikivir-002401.s000243|wikivir-002401.s000244|wikivir-002401.s000245	30	353	300	148	v tem znak neprijaznih duhov iz, davnih stoletij ter je nehal delati. 19. Zaklad v Gornjem Celju Pred več ko sto leti je živel v neki koči pod gradom ubog pa pogumen dninar. Nekoč se je vračal okoli polnoči domov. Ko je bil že blizu grajskih vrat, zapazi baš pri Grajšekovem kozolcu nekoga z vozom. S	wikivir.cleaned.xml	2401	Gornje Celje	Janko Orožen	20	proza	Gradovi in graščine v narodnem izročilu I				0.8347663104794216
98	top_centroid	0.8344617624814061	centroid_cosine	wikivir-010850::window::47	wikivir-010850	window	V žaru juga	Lea Fatur	novele	20		pot ... Dvigala so se skladišča, štrleli jambori, črneli dimniki, stale barke, hiteli čolni. Že so zapuščali potniki krov, že je izginil grofičin beli pajčolan v pisanem vrvenju na mostiček. Bogve v k	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	pot ... Dvigala so se skladišča, štrleli jambori, črneli dimniki, stale barke, hiteli čolni. Že so zapuščali potniki krov, že je izginil grofičin beli pajčolan v pisanem vrvenju na mostiček. Bogve v k	wikivir.cleaned.xml	10850				window	wikivir-010850	wikivir-010850.s000758|wikivir-010850.s000759|wikivir-010850.s000760|wikivir-010850.s000761|wikivir-010850.s000762|wikivir-010850.s000763|wikivir-010850.s000764|wikivir-010850.s000765|wikivir-010850.s000766|wikivir-010850.s000767|wikivir-010850.s000768|wikivir-010850.s000769|wikivir-010850.s000770|wikivir-010850.s000771|wikivir-010850.s000772|wikivir-010850.s000773|wikivir-010850.s000774|wikivir-010850.s000775|wikivir-010850.s000776|wikivir-010850.s000777	29	380	300	179	pot ... Dvigala so se skladišča, štrleli jambori, črneli dimniki, stale barke, hiteli čolni. Že so zapuščali potniki krov, že je izginil grofičin beli pajčolan v pisanem vrvenju na mostiček. Bogve v kake pohode je bila namenjena grofica? Stergar je hotel na Trsat, da si ogleda znamenito božjo pot in	wikivir.cleaned.xml	10850	V žaru juga	Lea Fatur	20	novele					0.8344617624814061
98	top_centroid	0.8331953075167222	centroid_cosine	wikivir-000695::window::11	wikivir-000695	window	Sin kmečkega cesarja	Josip Jurčič	zgodovinski romani	19		kje zopet v hosti izgine. Jezdecev, katere je menda hotel doiti, ni bilo nikjer videti. Utrujen se usede na velik kamen. »Našel te bom vendar!« pravi zamolklo in zamišljen obsedi. III. Pomagač Nedaleč	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	kje zopet v hosti izgine. Jezdecev, katere je menda hotel doiti, ni bilo nikjer videti. Utrujen se usede na velik kamen. »Našel te bom vendar!« pravi zamolklo in zamišljen obsedi. III. Pomagač Nedaleč	wikivir.cleaned.xml	695				window	wikivir-000695	wikivir-000695.s000126|wikivir-000695.s000127|wikivir-000695.s000128|wikivir-000695.s000129|wikivir-000695.s000130|wikivir-000695.s000131|wikivir-000695.s000132|wikivir-000695.s000133|wikivir-000695.s000134|wikivir-000695.s000135|wikivir-000695.s000136|wikivir-000695.s000137|wikivir-000695.s000138|wikivir-000695.s000139|wikivir-000695.s000140|wikivir-000695.s000141|wikivir-000695.s000142|wikivir-000695.s000143|wikivir-000695.s000144|wikivir-000695.s000145	21	349	300	162	kje zopet v hosti izgine. Jezdecev, katere je menda hotel doiti, ni bilo nikjer videti. Utrujen se usede na velik kamen. »Našel te bom vendar!« pravi zamolklo in zamišljen obsedi. III. Pomagač Nedaleč od Krškega stoji grad, ki ga kmetje od nekdaj imenujejo Šrajbarski turen. Ne spada le-sem, da bi pr	wikivir.cleaned.xml	695	Sin kmečkega cesarja	Josip Jurčič	19	zgodovinski romani					0.8331953075167222
98	random	0.6988482221667341	centroid_cosine	wikivir-011679::window::153	wikivir-011679	window	Balada o starem mlinu	Mimi Malenšek	kratka proza	20	1969	včasih pozabil na to, toda spodaj v dolini se je svet spreminjal. Kadar je zdaj Orešnik prišel v dolino, ko je šel po vasi, se mu je zdelo, da hodi po tujem kraju. Saj ne, da bi se bilo toliko spremen	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	včasih pozabil na to, toda spodaj v dolini se je svet spreminjal. Kadar je zdaj Orešnik prišel v dolino, ko je šel po vasi, se mu je zdelo, da hodi po tujem kraju. Saj ne, da bi se bilo toliko spremen	wikivir.cleaned.xml	11679				window	wikivir-011679	wikivir-011679.s001181|wikivir-011679.s001182|wikivir-011679.s001183|wikivir-011679.s001184|wikivir-011679.s001185	5	350	300	139	včasih pozabil na to, toda spodaj v dolini se je svet spreminjal. Kadar je zdaj Orešnik prišel v dolino, ko je šel po vasi, se mu je zdelo, da hodi po tujem kraju. Saj ne, da bi se bilo toliko spremenilo na zunaj. Še zmeraj je bila tam šola in celo črne črke napisa, ki so ga med okupacijo prevlekli 	wikivir.cleaned.xml	11679	Balada o starem mlinu	Mimi Malenšek	20	kratka proza			1969		0.6988482221667341
